Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Andromeda 2 Zombies,2021-01-08,0.0,"0 .. 20,000",Yann GEFFROTIN,Yann GEFFROTIN,0.00E+00,2.00E+04,0,20.0K
Apocalypse: 2.0 Edition,2020-05-10,0.0,"0 .. 20,000",Harley Game Studios,Harley Phoenix,0.00E+00,2.00E+04,0,20.0K
Kyklos Code,2017-12-15,0.0,"0 .. 20,000",Cube Factory,Cube Factory,0.00E+00,2.00E+04,0,20.0K
Inside The Computer,2020-03-04,0.0,"0 .. 20,000",Zihan Wang,Zihan Wang,0.00E+00,2.00E+04,0,20.0K
GiseiHero,2020-09-30,0.0,"0 .. 20,000",浪漫結社,浪漫結社,0.00E+00,2.00E+04,0,20.0K
The Bears And The Bees,2018-01-23,0.0,"0 .. 20,000",Damsel Stone,Damsel Stone,0.00E+00,2.00E+04,0,20.0K
FLS,2020-01-01,0.0,"0 .. 20,000",Majao Games,Majao Games,0.00E+00,2.00E+04,0,20.0K
Sphere Frustration,2017-07-14,0.0,"0 .. 20,000",GreatherGames,GreatherGames,0.00E+00,2.00E+04,0,20.0K
Coffee VendoR,2019-01-29,0.0,"0 .. 20,000",Leland Wilson,Leland Wilson,0.00E+00,2.00E+04,0,20.0K
Algebra Ridge,2020-11-30,0.0,"0 .. 20,000",Daksuki,Daksuki,0.00E+00,2.00E+04,0,20.0K
The Unfolding Engine: Paint a Game,2018-12-03,0.0,"0 .. 20,000","64k, BARCHboi",64k,0.00E+00,2.00E+04,0,20.0K
The Adventures of Eggbert,2020-05-31,0.0,"0 .. 20,000",Lazernaut Games,Lazernaut Games,0.00E+00,2.00E+04,0,20.0K
Kingdoms Of Marazia: Classic,2018-08-06,0.0,"0 .. 20,000",Fire Dragon Studios,Fire Dragon Studios,0.00E+00,2.00E+04,0,20.0K
Golden Moon,2020-05-27,0.0,"0 .. 20,000",Steven G. Chinn,Steven G. Chinn,0.00E+00,2.00E+04,0,20.0K
Baby Coyote,2020-09-25,0.0,"0 .. 20,000","Andrew Thomas, A.T Interactive Studio",AT Limited,0.00E+00,2.00E+04,0,20.0K
Cosmi-Cave 64,2018-07-19,0.0,"0 .. 20,000",Hands!,Hands!,0.00E+00,2.00E+04,0,20.0K
WellTown,2019-01-29,0.0,"0 .. 20,000",Wrestler,WREDA,0.00E+00,2.00E+04,0,20.0K
Block Busters,2020-02-07,0.0,"0 .. 20,000",Arctic Fox Game Studios,Arctic Fox Game Studios,0.00E+00,2.00E+04,0,20.0K
Bingo VR,2020-06-11,0.0,"0 .. 20,000","Babaoga, LLC","Babaroga, LLC",0.00E+00,2.00E+04,0,20.0K
Sillyfun Valley,2020-12-31,0.0,"0 .. 20,000",Sillyfun Games,Sillyfun Games,0.00E+00,2.00E+04,0,20.0K
Try 'n Cry - Prologue,2019-12-13,0.0,"0 .. 20,000",Crystalia Games,Crystalia Games,0.00E+00,2.00E+04,0,20.0K
Inferno Wizards,2020-04-17,0.0,"0 .. 20,000",Home Fire Games,Home Fire Games,0.00E+00,2.00E+04,0,20.0K
Bug Aviators in Theme Park,2019-04-01,0.0,"0 .. 20,000",よるのあとち(Yorunoatochi),よるのあとち,0.00E+00,2.00E+04,0,20.0K
Kickoff Legends,2016-12-21,0.0,"0 .. 20,000",StudioQi,StudioQi,0.00E+00,2.00E+04,0,20.0K
Piwall,2018-01-18,0.0,"0 .. 20,000","Norain Games., JanduSoft",JanduSoft,0.00E+00,2.00E+04,0,20.0K
Jump Jumpz,2018-12-04,0.0,"0 .. 20,000",Gronzragüer Games,Gronzragüer Games,0.00E+00,2.00E+04,0,20.0K
Travel Riddles: Mahjong,2018-08-31,0.0,"0 .. 20,000",Notus Games Ltd,Notus Games Ltd,0.00E+00,2.00E+04,0,20.0K
The Mark of Robot,2018-09-22,0.0,"0 .. 20,000",JMV,JMV,0.00E+00,2.00E+04,0,20.0K
Wanderlust: Bangkok Prelude,2020-05-28,0.0,"0 .. 20,000",Different Tales,Different Tales,0.00E+00,2.00E+04,0,20.0K
トトのおもちゃばこ,2020-02-07,0.0,"0 .. 20,000",Toto World Games,Vantan Game Academy,0.00E+00,2.00E+04,0,20.0K
The Directed,2018-03-07,0.0,"0 .. 20,000",Magnolia Art,Magnolia Art,0.00E+00,2.00E+04,0,20.0K
Knockout Daddy,2020-02-05,0.0,"0 .. 20,000",Big Honk Studios,Big Honk Studios,0.00E+00,2.00E+04,0,20.0K
Raining blocks,2018-01-04,0.0,"0 .. 20,000","Oscar Ortigueira López, OrtiGames/OrtiSoft",OrtiGames/OrtiSoft,0.00E+00,2.00E+04,0,20.0K
The Mutational,2020-02-10,0.0,"0 .. 20,000",DinjaStudios,DinjaStudios,0.00E+00,2.00E+04,0,20.0K
Saving Punyville,2021-01-15,0.0,"0 .. 20,000","Robert Agnvall, Zachary Walker-Liang, Gabe Zimbler",Puny Lab,0.00E+00,2.00E+04,0,20.0K
GLADOM - 2D PVP Free & Skill Based,2020-04-21,0.0,"0 .. 20,000",qugen®,qugen®,0.00E+00,2.00E+04,0,20.0K
"Grid Legion, Storm",2019-03-11,0.0,"0 .. 20,000",Wind Jester Games,Wind Jester Games,0.00E+00,2.00E+04,0,20.0K
Escape Velocity,2019-01-12,0.0,"0 .. 20,000","Spencer Pilarski, Snippy Nguyen, Jonah Gaynor, Sam Grant",4/5 Dentists,0.00E+00,2.00E+04,0,20.0K
Missy's Transformation Tournament,2020-05-28,0.0,"0 .. 20,000",Jane Wilson,Trywelyn Productions,0.00E+00,2.00E+04,0,20.0K
Kira,2017-03-15,0.0,"0 .. 20,000","Bully Innovation Group, Inc.","Bully Innovation Group, Inc.",0.00E+00,2.00E+04,0,20.0K
TankDestruction,2019-07-10,0.0,"0 .. 20,000",Joehot200,Joehot200,0.00E+00,2.00E+04,0,20.0K
Elliot and the Musical Journey,2020-05-15,0.0,"0 .. 20,000",Orchidstra Entertainment,Ahlman Game Studio,0.00E+00,2.00E+04,0,20.0K
Adventure War : Battlefield,2021-05-03,0.0,"0 .. 20,000",Gold Turtle Games,"Gold Turtle Games, Zygobot",0.00E+00,2.00E+04,0,20.0K
ERR - 001,2016-12-13,0.0,"0 .. 20,000",Gestmorph Games,Gestmorph Games,0.00E+00,2.00E+04,0,20.0K
Fightworld,2020-10-09,0.0,"0 .. 20,000",Rekt Games,Rekt Games,0.00E+00,2.00E+04,0,20.0K
Amigo VR,2017-04-13,0.0,"0 .. 20,000",Amigo VR Studio,Amigo VR Studio,0.00E+00,2.00E+04,0,20.0K
Name The Song Quiz,2018-02-09,0.0,"0 .. 20,000",Gametroleum,Gametroleum,0.00E+00,2.00E+04,0,20.0K
"Survival Horror #8,436",2021-05-11,0.0,"0 .. 20,000",Lickbeans Interactive,Lickbeans Interactive,0.00E+00,2.00E+04,0,20.0K
Frick Frack,2021-03-12,0.0,"0 .. 20,000",Weston Bell-Geddes,Spookulele Games,0.00E+00,2.00E+04,0,20.0K
IMPACT,2020-05-04,0.0,"0 .. 20,000",CaveLight LLC,CaveLight LLC,0.00E+00,2.00E+04,0,20.0K
Gundy,2020-03-09,0.0,"0 .. 20,000",d4rkd0s,d4rkd0s,0.00E+00,2.00E+04,0,20.0K
Pushing Through...,2018-09-21,0.0,"0 .. 20,000",Hunters Game Dev,Hunters Game Dev,0.00E+00,2.00E+04,0,20.0K
Tsukai Furushita Kotoba Ya Uta Wo MV,2019-10-19,0.0,"0 .. 20,000",TaroSanseiShokai,TaroSanseiShokai,0.00E+00,2.00E+04,0,20.0K
Exoplanet,2018-07-25,0.0,"0 .. 20,000",Gregg Brzozowski,Gregg Brzozowski,0.00E+00,2.00E+04,0,20.0K
Obliteracy,2018-09-14,0.0,"0 .. 20,000",Magic Chopstick Games,Magic Chopstick Games,0.00E+00,2.00E+04,0,20.0K
Reflection of a Fallen Feather,2014-01-21,0.0,"0 .. 20,000",ForepawSoft,ForepawSoft,0.00E+00,2.00E+04,0,20.0K
Oil Wars,2020-01-30,0.0,"0 .. 20,000",Oil Wars Team,Free Initiative Games,0.00E+00,2.00E+04,0,20.0K
Spirit Realm,2017-07-21,0.0,"0 .. 20,000","Matthew Reed, James Raymond",Magic House Creative,0.00E+00,2.00E+04,0,20.0K
Celestial,2020-02-07,0.0,"0 .. 20,000",Jamie Mulvaney,Jamie Mulvaney,0.00E+00,2.00E+04,0,20.0K
Battle Royale Survival,2018-08-31,0.0,"0 .. 20,000",The Commander,Sylvestrina,0.00E+00,2.00E+04,0,20.0K
OrcCraft,2018-04-21,0.0,"0 .. 20,000",Indie,Indie,0.00E+00,2.00E+04,0,20.0K
Destination: Pluto The VR Experience,2017-01-20,0.0,"0 .. 20,000","SkyWorks Digital, Home Run Pictures",CuriosityStream,0.00E+00,2.00E+04,0,20.0K
Super,2017-09-29,0.0,"0 .. 20,000",Jeff Trier,Jeff Trier,0.00E+00,2.00E+04,0,20.0K
6 PEOPLE,2020-03-26,0.0,"0 .. 20,000",GsK,GsK,0.00E+00,2.00E+04,0,20.0K
Robot King Part I: Rebooted and Ready,2017-10-14,0.0,"0 .. 20,000",Steven Taylor,Steven Taylor,0.00E+00,2.00E+04,0,20.0K
I Want to Fly,2020-12-24,0.0,"0 .. 20,000",Raharabin,Raharabin Games,0.00E+00,2.00E+04,0,20.0K
Homeward Duck,2019-05-07,0.0,"0 .. 20,000",Pavilion Media LLC,Pavilion Media LLC,0.00E+00,2.00E+04,0,20.0K
Retro Vaders: Reloaded,2020-04-14,0.0,"0 .. 20,000",Andrew Nutter666 Jaggar,Andrew Nutter666 Jaggar,0.00E+00,2.00E+04,0,20.0K
Magirune,2020-06-17,0.0,"0 .. 20,000",Technologie XC,Technologie XC,0.00E+00,2.00E+04,0,20.0K
RocketGO,2018-11-26,0.0,"0 .. 20,000",Ge Yin,Y.L.Legion,0.00E+00,2.00E+04,0,20.0K
The Curious Study of Dr. Blackwood:  A VR Tech Demo,2019-04-26,0.0,"0 .. 20,000",Digital Myths,Digital Myths,0.00E+00,2.00E+04,0,20.0K
Three Kingdoms：Ancient battlefield | 三国古战略,2018-12-20,0.0,"0 .. 20,000","真实模拟站, 真实模拟站","真实模拟站, 真实模拟站",0.00E+00,2.00E+04,0,20.0K
Magic Mouse,2018-07-20,0.0,"0 .. 20,000","Reed Mosby, Riley Shanley, Luke Fritz, Brian Fitzgerald, Nicholas Herink, Caraline Aldis, Karena Williams, Sam Fadare, Eric Bodreau",RR Games,0.00E+00,2.00E+04,0,20.0K
Comets Wake,2017-12-23,0.0,"0 .. 20,000",Rocket Tiger Studios,Rocket Tiger Studios,0.00E+00,2.00E+04,0,20.0K
Kingdom Karnage,2020-08-01,0.0,"0 .. 20,000",Kepithor Studios,Kepithor Studios,0.00E+00,2.00E+04,0,20.0K
VRIQ,2017-05-03,0.0,"0 .. 20,000",3DIQ,3DIQ,0.00E+00,2.00E+04,0,20.0K
Alice in CyberCity,2019-05-27,0.0,"0 .. 20,000",Team League,Ahlman Game Studio,0.00E+00,2.00E+04,0,20.0K
Freakshow:Anniversary,2020-08-15,0.0,"0 .. 20,000",KevinTheWolfy,KevinTheWolfy,0.00E+00,2.00E+04,0,20.0K
Frontier Runner,2017-11-23,0.0,"0 .. 20,000",Leon Aminof,Leon Aminof,0.00E+00,2.00E+04,0,20.0K
UBERCOLD,2019-06-24,0.0,"0 .. 20,000","Side Group, UBERTEAM",Side Group,0.00E+00,2.00E+04,0,20.0K
Piñata,2016-09-01,0.0,"0 .. 20,000",Nexus Interactive Arts,Nexus Interactive Arts,0.00E+00,2.00E+04,0,20.0K
encrypt.,2020-06-01,0.0,"0 .. 20,000",namespace.media,namespace.media,0.00E+00,2.00E+04,0,20.0K
u evade,2021-03-12,0.0,"0 .. 20,000",u&i,u&i,0.00E+00,2.00E+04,0,20.0K
Sword Game,2020-08-21,0.0,"0 .. 20,000",MOSN,MOSN,0.00E+00,2.00E+04,0,20.0K
Canek: Quest for Corn [Demo],2018-02-23,0.0,"0 .. 20,000",Guami Games,Guami Games,0.00E+00,2.00E+04,0,20.0K
Plat4mer,2018-12-17,0.0,"0 .. 20,000",sky-coding,sky-coding,0.00E+00,2.00E+04,0,20.0K
The Blue Box,2018-04-01,0.0,"0 .. 20,000",ejew.in,ejew.in,0.00E+00,2.00E+04,0,20.0K
Reflect Horizons,2020-08-25,0.0,"0 .. 20,000",Level 11,Level 11,0.00E+00,2.00E+04,0,20.0K
Tennis Story,2018-10-05,0.0,"0 .. 20,000",Gersh Games LLC,Gersh Games LLC,0.00E+00,2.00E+04,0,20.0K
Evergate: Ki's Awakening,2020-10-29,0.0,"0 .. 20,000",Stone Lantern Games,PQube,0.00E+00,2.00E+04,0,20.0K
Go All Out: Free To Play,2020-01-09,0.0,"0 .. 20,000",Blue Sunset Games,Saurus Digital,0.00E+00,2.00E+04,0,20.0K
"Synthesis: Mind, Body, and Soul",2020-02-15,0.0,"0 .. 20,000",Out of Bounds Playground,SAU Game Lab,0.00E+00,2.00E+04,0,20.0K
Gods and Nemesis: of Ghosts from Dragons,2017-04-01,0.0,"0 .. 20,000",Chad Meffert,Chad Meffert,0.00E+00,2.00E+04,0,20.0K
Beat,2018-09-17,0.0,"0 .. 20,000",Alex Meng,Alex Meng,0.00E+00,2.00E+04,0,20.0K
Dino Delivery,2019-04-26,0.0,"0 .. 20,000",Fossil Friends,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
街机金蟾捕鱼2,2020-10-12,0.0,"0 .. 20,000",郑州百易科技有限公司,郑州百易科技有限公司,0.00E+00,2.00E+04,0,20.0K
New Zealand Virtual Debating Chamber,2019-06-25,0.0,"0 .. 20,000","RealityVirtual.co, M-Theory","realityVirtual.co, New Zealand Parliament",0.00E+00,2.00E+04,0,20.0K
NAIRI: Rising Tide - Prologue,2020-05-21,0.0,"0 .. 20,000",HomeBearStudio,Hound Picked Games,0.00E+00,2.00E+04,0,20.0K
Plight,2018-02-02,0.0,"0 .. 20,000",NewFort Studios,Castle Production Services,0.00E+00,2.00E+04,0,20.0K
Exosphere,2019-04-06,0.0,"0 .. 20,000",Velikan,Velikan,0.00E+00,2.00E+04,0,20.0K
Escape to Sidious,2020-09-01,0.0,"0 .. 20,000",Sven Kröber,Sven Kröber,0.00E+00,2.00E+04,0,20.0K
Funny Archery,2019-10-04,0.0,"0 .. 20,000",Holomia,Holomia,0.00E+00,2.00E+04,0,20.0K
Ecio,2019-06-20,0.0,"0 .. 20,000",TeamDAB,TNI Multimedia,0.00E+00,2.00E+04,0,20.0K
Arena,2019-05-17,0.0,"0 .. 20,000",FX GAMES,FX GAMES,0.00E+00,2.00E+04,0,20.0K
Excalibots,2020-03-12,0.0,"0 .. 20,000",MooseBear,DigiPen Institute of Technology,0.00E+00,2.00E+04,0,20.0K
KING GOD DOMAIN,2020-09-01,0.0,"0 .. 20,000",easy joy technology limited,easy joy technology limited,0.00E+00,2.00E+04,0,20.0K
Hold the door!,2016-09-02,0.0,"0 .. 20,000",Saucisson,Saucisson,0.00E+00,2.00E+04,0,20.0K
Cleo's Lost Idols,2017-11-16,0.0,"0 .. 20,000",Tomb Team,Chilled Mouse,0.00E+00,2.00E+04,0,20.0K
Endersite,2018-05-11,0.0,"0 .. 20,000",Lilkkgoog,Lilkkgoog,0.00E+00,2.00E+04,0,20.0K
Andromeda Zombies Colonies,2021-01-25,0.0,"0 .. 20,000",Yann GEFFROTIN,Yann GEFFROTIN,0.00E+00,2.00E+04,0,20.0K
Project Existence - Multiplayer Sandbox,2020-10-30,0.0,"0 .. 20,000",Arctic Theory,Arctic Theory,0.00E+00,2.00E+04,0,20.0K
World War 2: Strategy Simulator,2018-04-20,0.0,"0 .. 20,000",joynowstudio,joynowstudio,0.00E+00,2.00E+04,0,20.0K
Steel & Bone,2020-05-18,0.0,"0 .. 20,000",Steel and Bone Team,Ahlman Game Studio,0.00E+00,2.00E+04,0,20.0K
Virtual Foosball,2019-05-07,0.0,"0 .. 20,000",Shrimmeling Studio,Shrimmeling Studio,0.00E+00,2.00E+04,0,20.0K
DepthQVR_AQUA,2020-10-08,0.0,"0 .. 20,000","Lightspeed Design, Inc.","Lightspeed Design, Inc.",0.00E+00,2.00E+04,0,20.0K
Flaws in the People We Love,2019-05-01,0.0,"0 .. 20,000",Gersh Games LLC,Gersh Games LLC,0.00E+00,2.00E+04,0,20.0K
Puzzle Walker (Demo),2019-06-25,0.0,"0 .. 20,000",Sapphire Create.,Sapphire Create.,0.00E+00,2.00E+04,0,20.0K
魔神之战,2020-02-18,0.0,"0 .. 20,000","Gooody Entertainment Co.,Ltd.","Gooody Entertainment Co.,Ltd.",0.00E+00,2.00E+04,0,20.0K
Liminal,2020-12-13,0.0,"0 .. 20,000",Liminal VR,Liminal VR,0.00E+00,2.00E+04,0,20.0K
Chrono's Arena,2021-06-23,0.0,"0 .. 20,000",Bullseye Game Studio,Bullseye Game Studio,0.00E+00,2.00E+04,0,20.0K
Idle Guardians,2019-05-10,0.0,"0 .. 20,000",Blade Fire Studios,Blade Fire Studios,0.00E+00,2.00E+04,0,20.0K
The Gun Knight,2019-08-09,0.0,"0 .. 20,000",Evan Samuel,none,0.00E+00,2.00E+04,0,20.0K
Beat the Blitz,2018-03-01,0.0,"0 .. 20,000",The Mill,Gatorade,0.00E+00,2.00E+04,0,20.0K
Alpha Locus VR,2017-11-27,0.0,"0 .. 20,000",Chris Danelon,Chris Danelon,0.00E+00,2.00E+04,0,20.0K
an Orc's Tale: Kriegsruf,2017-08-01,0.0,"0 .. 20,000",Deydrihm,Deydrihm,0.00E+00,2.00E+04,0,20.0K
Lucidscape,2021-01-15,0.0,"0 .. 20,000","Feenx Games, Stellar Seas Studio",Feenx Games,0.00E+00,2.00E+04,0,20.0K
Omnify Hotspot - The Best Wi-Fi Hotspot & Repeater,2020-12-17,0.0,"0 .. 20,000",Treexy,Treexy,0.00E+00,2.00E+04,0,20.0K
Climbtime,2017-05-03,0.0,"0 .. 20,000",Saluda Systems,Saluda Systems,0.00E+00,2.00E+04,0,20.0K
Sand to Surf,2020-04-24,0.0,"0 .. 20,000",Golden Sand Games,Golden Sand Games,0.00E+00,2.00E+04,0,20.0K
Containment Corps,2017-09-21,0.0,"0 .. 20,000",Nimbus Interactive,Nimbus Interactive,0.00E+00,2.00E+04,0,20.0K
War Of Gods,2022-12-11,0.0,"0 .. 20,000",Team Game,Team Game,0.00E+00,2.00E+04,0,20.0K
Railroad Tracks,2018-09-14,0.0,"0 .. 20,000",socah development,socah,0.00E+00,2.00E+04,0,20.0K
Project Syria,2013-01-08,0.0,"0 .. 20,000",Emblematic Group,Emblematic Group,0.00E+00,2.00E+04,0,20.0K
Six F and Six 0,2015-09-15,0.0,"0 .. 20,000",うどんぱ,うどんぱ,0.00E+00,2.00E+04,0,20.0K
Real Al's Humanity Academy,2019-04-01,0.0,"0 .. 20,000","Brett Moody, Keanan Pucci, Matthew Ricci",Affinity Studios LLC,0.00E+00,2.00E+04,0,20.0K
Fenrisulfr Puzzle,2018-02-17,0.0,"0 .. 20,000",Fenrisulfr Ruin1990,Fenrisulfr  ZLeaf,0.00E+00,2.00E+04,0,20.0K
Pairs,2017-04-02,0.0,"0 .. 20,000",Jellyfish Parade,Jellyfish Parade,0.00E+00,2.00E+04,0,20.0K
War Smith,2020-04-20,0.0,"0 .. 20,000",Coalescent Studio,Coalescent Studio,0.00E+00,2.00E+04,0,20.0K
Planet Bounce,2020-01-06,0.0,"0 .. 20,000","John Rais, Nathan Rais",Rais Software,0.00E+00,2.00E+04,0,20.0K
阿达三国志2019  竖版 Three Kingdoms 2019,2018-11-29,0.0,"0 .. 20,000",阿达游戏,阿达游戏,0.00E+00,2.00E+04,0,20.0K
Rhombus Legends,2018-09-24,0.0,"0 .. 20,000",Freeway Interactive,Freeway Interactive,0.00E+00,2.00E+04,0,20.0K
Wonky Ship,2015-09-10,0.0,"0 .. 20,000",Kiz Studios,"You42, Inc.",0.00E+00,2.00E+04,0,20.0K
Evolution,2020-11-13,0.0,"0 .. 20,000",Technolomics,Technolomics,0.00E+00,2.00E+04,0,20.0K
Square Game,2020-09-25,0.0,"0 .. 20,000",OptiMAST,OptiMAST,0.00E+00,2.00E+04,0,20.0K
Ludicrous Speed,2021-02-05,0.0,"0 .. 20,000",Manic Machine,Manic Machine,0.00E+00,2.00E+04,0,20.0K
ABC: Audioreactive Beat Circle,2020-08-21,0.0,"0 .. 20,000",Mlyst,Mlyst,0.00E+00,2.00E+04,0,20.0K
Artificial Iridescence,2019-08-07,0.0,"0 .. 20,000","Darius Immanuel D. Guerrero, K.S. Sim","AppSir, Inc.",0.00E+00,2.00E+04,0,20.0K
Nightfall,2021-04-25,0.0,"0 .. 20,000",lamp.dog,lamp.dog,0.00E+00,2.00E+04,0,20.0K
Stay in the Light,2020-12-23,0.0,"0 .. 20,000",Richard Cowgill,Richard Cowgill,0.00E+00,2.00E+04,0,20.0K
New Day: Cataclysm,2019-06-05,0.0,"0 .. 20,000",Unorganized Games,Ahlman Game Studio,0.00E+00,2.00E+04,0,20.0K
Case Kovacs - Agent 228,2020-10-25,0.0,"0 .. 20,000",Quarantine Interactive,Plug In Digital,0.00E+00,2.00E+04,0,20.0K
FlyingRock: Arena,2017-06-19,0.0,"0 .. 20,000",Edo Create,Edo Create,0.00E+00,2.00E+04,0,20.0K
Farmageddon: A Cattle Royale,2021-07-23,0.0,"0 .. 20,000","Evan ""Solidplasma"" Peiperl, Tyler R. Gonelli, Pamela Pizarro-Ruiz, Spencer Everhart, Dan Vicarel",Solidplasma Studios LLC,0.00E+00,2.00E+04,0,20.0K
Goofballs,2020-02-21,0.0,"0 .. 20,000",SMU Guildhall,SMU Guildhall,0.00E+00,2.00E+04,0,20.0K
Kiya,2016-04-06,0.0,"0 .. 20,000",Emblematic Group,Emblematic Group,0.00E+00,2.00E+04,0,20.0K
Cuties Dungeon,2019-10-11,0.0,"0 .. 20,000","Aleksander Vargas, True Nightmare","Aleksander Vargas, True Nightmare",0.00E+00,2.00E+04,0,20.0K
Wizard Prison,2018-10-31,0.0,"0 .. 20,000","Spectrum Nox Media, Team Wizard Prison",Spectrum Nox Media,0.00E+00,2.00E+04,0,20.0K
Lodestone -  The crazy cave adventures of mad Stony Tony and his encounter with the exploding rolling stones,2019-11-01,0.0,"0 .. 20,000","Hirn im Glas, iirmchen, irmo",MediaCube Games,0.00E+00,2.00E+04,0,20.0K
Eggs Catcher VR,2020-11-07,0.0,"0 .. 20,000",BBR,VRGal.net,0.00E+00,2.00E+04,0,20.0K
Brother Perro,2018-04-26,0.0,"0 .. 20,000",LUZSTARDOM,LUZSTARDOM,0.00E+00,2.00E+04,0,20.0K
Broken Blue,2016-12-05,0.0,"0 .. 20,000",BacklotRealities,"Cacti Council, BacklotRealities",0.00E+00,2.00E+04,0,20.0K
Haypi Monster 3,2020-05-29,0.0,"0 .. 20,000","Haypi Co., Ltd.","Haypi Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
Lords of New York,2017-01-19,0.0,"0 .. 20,000","Lunchtime Studios, LLC","Lunchtime Studios, LLC",0.00E+00,2.00E+04,0,20.0K
Spooky Night,2016-11-14,0.0,"0 .. 20,000",ClubHouseVR,ClubHouseVR,0.00E+00,2.00E+04,0,20.0K
Hopebringers,2020-05-25,0.0,"0 .. 20,000",Critical Miss Games,Critical Miss Games,0.00E+00,2.00E+04,0,20.0K
Serpent Fusion,2019-09-27,0.0,"0 .. 20,000",Ramsey Boyce,Ramsey Boyce,0.00E+00,2.00E+04,0,20.0K
Up in the Air,2020-02-21,0.0,"0 .. 20,000",SMU Guildhall,SMU Guildhall,0.00E+00,2.00E+04,0,20.0K
BUGWORLD:ONLINE PRESENTS MITCH MAKER,2020-09-28,0.0,"0 .. 20,000",Bug Mane LLC,Bug Mane LLC,0.00E+00,2.00E+04,0,20.0K
Welcome To... Chichester 2 - Part I : The Spy Of Chichester And The Eager Tourist Guide HD Edition,2018-08-03,0.0,"0 .. 20,000",Triority Interactive Novels,Triority Interactive Novels,0.00E+00,2.00E+04,0,20.0K
Speedrun,2020-08-31,0.0,"0 .. 20,000","JIwoolee, SaJaeseo",Via Studio,0.00E+00,2.00E+04,0,20.0K
Eternal Essence,2019-11-13,0.0,"0 .. 20,000",Blur Entertainment Inc.,Blur Entertainment Inc.,0.00E+00,2.00E+04,0,20.0K
FireJumpers Inferno,2022-10-06,0.0,"0 .. 20,000",Jason Thomas,Jason Thomas,0.00E+00,2.00E+04,0,20.0K
Werewolf Voice - Ultimate Werewolf Party,2020-05-08,0.0,"0 .. 20,000",Heallios Studio,Heallios Studio,0.00E+00,2.00E+04,0,20.0K
Dizzy Two,2021-02-01,0.0,"0 .. 20,000",Semjon Uglev,Semjon Uglev,0.00E+00,2.00E+04,0,20.0K
ZombiesWaves,2021-02-12,0.0,"0 .. 20,000",MhrGames,MhrGames,0.00E+00,2.00E+04,0,20.0K
Power Solitaire VR,2017-06-07,0.0,"0 .. 20,000",Parkerhill Reality Labs,Parkerhill Reality Labs,0.00E+00,2.00E+04,0,20.0K
Infinite Art Museum,2019-04-05,0.0,"0 .. 20,000",Nigel Fogden,Infinite Art Museum,0.00E+00,2.00E+04,0,20.0K
Chroma,2020-12-09,0.0,"0 .. 20,000",SnowCube I/S,SnowCube I/S,0.00E+00,2.00E+04,0,20.0K
Panic Station VR,2020-02-27,0.0,"0 .. 20,000","Student team of Korea Vocational College of Information and Technology (Republic of Korea), 한국IT전문학교 학생팀","Korea Vocational College of Information and Technology, 한국IT전문학교",0.00E+00,2.00E+04,0,20.0K
Master of Wills,2021-03-01,0.0,"0 .. 20,000","Stormcrest Games, Pizia, Sureksu Games",Stormcrest Publishing,0.00E+00,2.00E+04,0,20.0K
AAW Wrestle Lab,2019-09-27,0.0,"0 .. 20,000",VICO Game Studio,Reverb Triple XP,0.00E+00,2.00E+04,0,20.0K
Sargon's Lair,2018-09-05,0.0,"0 .. 20,000","Alexander Guo, Emile Savard",Emilex Gaming,0.00E+00,2.00E+04,0,20.0K
Clown2Beat,2016-10-26,0.0,"0 .. 20,000",Rodrigo Banzato,Rodrigo Banzato,0.00E+00,2.00E+04,0,20.0K
Grass Cutters Academy - Idle Game,2021-02-10,0.0,"0 .. 20,000",ColloseusX,Phat Phrog Studios,0.00E+00,2.00E+04,0,20.0K
Let's Go Nuts!,2018-06-01,0.0,"0 .. 20,000",BeardedBrothers.games,BeardedBrothers.games,0.00E+00,2.00E+04,0,20.0K
Punchline!!,2019-12-19,0.0,"0 .. 20,000",idk?,idk?,0.00E+00,2.00E+04,0,20.0K
Project Crimson,2020-08-21,0.0,"0 .. 20,000",Destin Piagentini,Destin Piagentini,0.00E+00,2.00E+04,0,20.0K
The Scent of Summer,2018-01-23,0.0,"0 .. 20,000",aimino,aimino,0.00E+00,2.00E+04,0,20.0K
Duncan and the Wisp,2019-06-10,0.0,"0 .. 20,000","Jeremiah Hughes, Roy Bennett, Jeremy Hadley, Josephine Dolan, Joseph Cavazos, Mollica Es","Jeremiah Hughes, Roy Bennett, Jeremy Hadley, Josephine Dolan, Joseph Cavazos",0.00E+00,2.00E+04,0,20.0K
Tomatenquark,2020-03-22,0.0,"0 .. 20,000",Tomatenquark Team,Tomatenquark Team,0.00E+00,2.00E+04,0,20.0K
The Raintime,2020-06-05,0.0,"0 .. 20,000",socah development,socah,0.00E+00,2.00E+04,0,20.0K
Pre-Strike,2021-07-01,0.0,"0 .. 20,000",Faucet Software,Faucet Software,0.00E+00,2.00E+04,0,20.0K
Blocky Snake,2018-10-10,0.0,"0 .. 20,000",Good Free Games To Play,Good Free Games To Play,0.00E+00,2.00E+04,0,20.0K
