Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Eiyu*Senki Gold – A New Conquest,2021-06-25,34.99,"20,000 .. 50,000",Tenco,"JAST USA, Kagura Games (Chinese Localization)",2.00E+04,5.00E+04,20.0K,50.0K
Omega Strike,2017-10-04,4.99,"20,000 .. 50,000",Woblyware,Woblyware,2.00E+04,5.00E+04,20.0K,50.0K
Soda Girls,2018-06-07,8.99,"20,000 .. 50,000",Bomber Studio,Bomber Studio,2.00E+04,5.00E+04,20.0K,50.0K
Infected Shelter,2019-11-11,9.99,"20,000 .. 50,000",Dark Blue Games,Dark Blue Games,2.00E+04,5.00E+04,20.0K,50.0K
Red Comrades 3: Return of Alaska. Reloaded,2017-11-07,4.99,"20,000 .. 50,000","Buka Development, Saturn Plus",ESDigital Games,2.00E+04,5.00E+04,20.0K,50.0K
Death end re;Quest 2,2020-08-18,39.99,"20,000 .. 50,000","Idea Factory, Compile Heart",Idea Factory International,2.00E+04,5.00E+04,20.0K,50.0K
当火车鸣笛三秒,2021-09-19,9.99,"20,000 .. 50,000",蒐藏馆工作室,MedusasGame,2.00E+04,5.00E+04,20.0K,50.0K
ENCODYA,2021-01-26,2.49,"20,000 .. 50,000",Chaosmonger Studio,Assemble Entertainment,2.00E+04,5.00E+04,20.0K,50.0K
Warm Village 暖暖村物语,2020-02-05,14.99,"20,000 .. 50,000",多极网络,心火游戏,2.00E+04,5.00E+04,20.0K,50.0K
The Last Dream: Developer's Edition,2015-12-03,9.99,"20,000 .. 50,000",Specialbit Studio,Specialbit Studio,2.00E+04,5.00E+04,20.0K,50.0K
Night Book,2021-07-27,12.99,"20,000 .. 50,000","Good Gate Media, Wales Interactive",Wales Interactive,2.00E+04,5.00E+04,20.0K,50.0K
小林正雪復仇之密室重制版 Cheney Wood The Ultimate Revenge,2019-01-29,12.99,"20,000 .. 50,000","傅真, Yahu",Genuine Studio,2.00E+04,5.00E+04,20.0K,50.0K
Airport Madness 3D,2016-05-25,11.99,"20,000 .. 50,000",Big Fat Simulations Inc.,Big Fat Simulations Inc.,2.00E+04,5.00E+04,20.0K,50.0K
The Big Journey,2018-04-20,4.99,"20,000 .. 50,000",Catfishbox,Hook Games,2.00E+04,5.00E+04,20.0K,50.0K
Corona Blossom Vol.1 Gift From the Galaxy,2016-07-27,9.99,"20,000 .. 50,000",Frontwing,Frontwing USA,2.00E+04,5.00E+04,20.0K,50.0K
Conductor,2017-05-02,9.99,"20,000 .. 50,000",Overflow,Overflow,2.00E+04,5.00E+04,20.0K,50.0K
Eternal Threads,2022-05-19,19.99,"20,000 .. 50,000",Cosmonaut Studios,Secret Mode,2.00E+04,5.00E+04,20.0K,50.0K
The Unliving,2022-11-07,16.99,"20,000 .. 50,000",RocketBrush Studio,Team17 Digital,2.00E+04,5.00E+04,20.0K,50.0K
100 hidden dogs,2021-10-14,0.39,"20,000 .. 50,000","Anatoliy Loginovskikh, Аlexandr Telminov",Anatoliy Loginovskikh,2.00E+04,5.00E+04,20.0K,50.0K
Memory's Dogma CODE:01,2016-11-04,14.99,"20,000 .. 50,000",Liz-Arts,Sekai Project,2.00E+04,5.00E+04,20.0K,50.0K
A Bastard's Tale,2015-05-26,4.99,"20,000 .. 50,000",No Pest Productions,No Pest Productions,2.00E+04,5.00E+04,20.0K,50.0K
All You Can Eat,2017-07-13,1.99,"20,000 .. 50,000",Gamechuck,Gamechuck,2.00E+04,5.00E+04,20.0K,50.0K
Betrayal At Club Low,2022-09-09,9.99,"20,000 .. 50,000",Cosmo D Studios,Cosmo D Studios,2.00E+04,5.00E+04,20.0K,50.0K
Westworld Awakening,2019-08-20,29.99,"20,000 .. 50,000",Survios,"Warner Bros. Interactive Entertainment, HBO",2.00E+04,5.00E+04,20.0K,50.0K
Rocketbirds 2 Evolution,2017-01-26,9.99,"20,000 .. 50,000",Ratloop Asia,Reverb Triple XP,2.00E+04,5.00E+04,20.0K,50.0K
FATE: Undiscovered Realms,2008-08-08,7.99,"20,000 .. 50,000",WildTangent,WildTangent,2.00E+04,5.00E+04,20.0K,50.0K
Wild West and Wizards,2020-04-28,14.99,"20,000 .. 50,000",Lavaboots Studios,Lavaboots Studios,2.00E+04,5.00E+04,20.0K,50.0K
Cat Girl,2017-08-28,,"20,000 .. 50,000",夢かき屋,Paradise Project,2.00E+04,5.00E+04,20.0K,50.0K
That Time I Got Reincarnated as an Orc,2021-07-23,18.99,"20,000 .. 50,000",HONEYSOFT,OTAKU Plan,2.00E+04,5.00E+04,20.0K,50.0K
Steam Prison,2019-02-14,34.99,"20,000 .. 50,000",Hunex,MangaGamer,2.00E+04,5.00E+04,20.0K,50.0K
Craft Hero,2022-10-09,4.99,"20,000 .. 50,000",PandaCat 熊喵独立游戏,OKJOY,2.00E+04,5.00E+04,20.0K,50.0K
Welcome to Princeland,2018-11-09,4.99,"20,000 .. 50,000","Eren Aydin, Serhat Yucekaya",Eren Aydin,2.00E+04,5.00E+04,20.0K,50.0K
~necromancy~Emily's Escape,2018-12-21,7.99,"20,000 .. 50,000",PinkPeachStudio,PinkPeach,2.00E+04,5.00E+04,20.0K,50.0K
九霄缳神记 JIU XIAO,2020-04-15,19.99,"20,000 .. 50,000",Impermanence Studio,Nazar Studios,2.00E+04,5.00E+04,20.0K,50.0K
Farm Frenzy Collection,2015-08-21,19.99,"20,000 .. 50,000",Alawar Entertainment,ESDigital Games,2.00E+04,5.00E+04,20.0K,50.0K
Twin Mirror,2021-12-01,29.99,"20,000 .. 50,000",DON'T NOD,DON'T NOD,2.00E+04,5.00E+04,20.0K,50.0K
Roots of Insanity,2017-04-05,6.99,"20,000 .. 50,000",Crania Games,Crania Games,2.00E+04,5.00E+04,20.0K,50.0K
Initial 2 : New Stage,2018-10-18,24.99,"20,000 .. 50,000",Restory Studio,Restory Studio,2.00E+04,5.00E+04,20.0K,50.0K
Finnish Army Simulator,2023-01-13,29.99,"20,000 .. 50,000",Please Be Patient,Please Be Patient,2.00E+04,5.00E+04,20.0K,50.0K
Boiling Steel,2020-03-05,7.49,"20,000 .. 50,000",MIROWIN,MIROWIN,2.00E+04,5.00E+04,20.0K,50.0K
Deep Sleep Trilogy,2019-10-25,4.99,"20,000 .. 50,000",scriptwelder,Armor Games Studios,2.00E+04,5.00E+04,20.0K,50.0K
The Inner World - The Last Wind Monk,2017-10-20,19.99,"20,000 .. 50,000",Studio Fizbin,Headup Publishing,2.00E+04,5.00E+04,20.0K,50.0K
Desert Of The Dead,2019-08-12,1.99,"20,000 .. 50,000",KuKusFs Production,KuKusFs Production,2.00E+04,5.00E+04,20.0K,50.0K
天降锦鲤 ~ My Lucky Koi,2019-11-17,2.49,"20,000 .. 50,000",V.P. TEAM,33ParadoX&igstore,2.00E+04,5.00E+04,20.0K,50.0K
Succubus Farm,2021-03-19,14.99,"20,000 .. 50,000",Dieselmine,Kagura Games,2.00E+04,5.00E+04,20.0K,50.0K
Fureraba ~Friend to Lover~,2018-05-04,29.99,"20,000 .. 50,000",Smee,NekoNyan Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Grisaia Phantom Trigger Vol.1,2017-04-27,14.99,"20,000 .. 50,000",Frontwing,Frontwing USA,2.00E+04,5.00E+04,20.0K,50.0K
Twinsen's Little Big Adventure Classic,1994-10-14,9.99,"20,000 .. 50,000",[2.21],[2.21],2.00E+04,5.00E+04,20.0K,50.0K
回门 Way Back Home,2021-01-29,14.99,"20,000 .. 50,000",漫森游戏工作室,CubeGameAisa,2.00E+04,5.00E+04,20.0K,50.0K
Dungeon No Dungeon,2021-03-06,6.99,"20,000 .. 50,000",302 Studio,302 Studio,2.00E+04,5.00E+04,20.0K,50.0K
World End Diner,2021-06-18,16.99,"20,000 .. 50,000",Andymente,Andymente,2.00E+04,5.00E+04,20.0K,50.0K
Deathstate: Abyssal Edition,2015-10-19,9.99,"20,000 .. 50,000",Bread Machine Games,Bread Machine Games,2.00E+04,5.00E+04,20.0K,50.0K
Endless Jade Sea -Midori no Umi-,2019-01-23,1.99,"20,000 .. 50,000",Cabbit,SakuraGame,2.00E+04,5.00E+04,20.0K,50.0K
BE-A Walker,2020-05-07,1.99,"20,000 .. 50,000",Tequilabyte Studio,"Games Operators, PlayWay S.A.",2.00E+04,5.00E+04,20.0K,50.0K
Teleportals. I swear it's a nice game,2018-06-15,0.99,"20,000 .. 50,000",PixelGreeds,PixelGreeds,2.00E+04,5.00E+04,20.0K,50.0K
My Cute Commissar,2020-10-21,1.99,"20,000 .. 50,000",CUTE ANIME GIRLS,Tranquility games,2.00E+04,5.00E+04,20.0K,50.0K
Paranormal,2012-10-19,9.99,"20,000 .. 50,000",Matt Cohen,Matt Cohen,2.00E+04,5.00E+04,20.0K,50.0K
Defeated Girl,2020-10-01,1.99,"20,000 .. 50,000",Inverse Game,Inverse Game,2.00E+04,5.00E+04,20.0K,50.0K
Windlands 2,2018-11-15,29.99,"20,000 .. 50,000",Psytec Games Ltd,Psytec Games Ltd,2.00E+04,5.00E+04,20.0K,50.0K
Diabolic,2018-03-26,7.99,"20,000 .. 50,000",MyDreamForever,Red twice potato,2.00E+04,5.00E+04,20.0K,50.0K
Devious Dungeon,2019-08-16,4.99,"20,000 .. 50,000","Woblyware, Ratalaika Games S.L.","Ratalaika Games S.L., Meridian4",2.00E+04,5.00E+04,20.0K,50.0K
Our world has not decayed,2019-10-25,1.99,"20,000 .. 50,000",lamb of game,lamb of game,2.00E+04,5.00E+04,20.0K,50.0K
ColdSide,2020-11-06,7.99,"20,000 .. 50,000",AdroVGames,AdroVGames,2.00E+04,5.00E+04,20.0K,50.0K
Tumbleweed Destiny,2022-03-31,2.99,"20,000 .. 50,000",KIMIDORI SOFT,KIMIDORI SOFT,2.00E+04,5.00E+04,20.0K,50.0K
LoveKami -Useless Goddess-,2017-05-29,12.99,"20,000 .. 50,000",MoeNovel,MoeNovel,2.00E+04,5.00E+04,20.0K,50.0K
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,2000-04-01,6.99,"20,000 .. 50,000",Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",2.00E+04,5.00E+04,20.0K,50.0K
Ittle Dew 2+,2016-11-15,14.99,"20,000 .. 50,000",Ludosity,Ludosity,2.00E+04,5.00E+04,20.0K,50.0K
Shakedown: Hawaii,2020-10-20,19.99,"20,000 .. 50,000","Vblank Entertainment, Inc.","Vblank Entertainment, Inc.",2.00E+04,5.00E+04,20.0K,50.0K
Gazing from beyond,2018-02-07,1.99,"20,000 .. 50,000",七彩绘色游戏,SakuraGame,2.00E+04,5.00E+04,20.0K,50.0K
Asterix & Obelix XXL: Romastered,2020-10-22,29.99,"20,000 .. 50,000",OSome Studio,Microids,2.00E+04,5.00E+04,20.0K,50.0K
Drizzlepath,2015-03-12,1.99,"20,000 .. 50,000",Tonguç Bodur,Tonguç Bodur,2.00E+04,5.00E+04,20.0K,50.0K
Eye of the Temple,2021-10-14,19.99,"20,000 .. 50,000",Rune Skovbo Johansen,Rune Skovbo Johansen,2.00E+04,5.00E+04,20.0K,50.0K
Farm Frenzy 4,2013-08-01,6.99,"20,000 .. 50,000",Alawar Entertainment,ESDigital Games,2.00E+04,5.00E+04,20.0K,50.0K
Disillusions Manga Horror,2013-04-06,0.99,"20,000 .. 50,000",StephenAllen,StephenAllen,2.00E+04,5.00E+04,20.0K,50.0K
MY LITTLE PONY: A Maretime Bay Adventure,2022-05-27,39.99,"20,000 .. 50,000",Melbot Studios,Outright Games Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Perfect Heist,2018-08-17,4.99,"20,000 .. 50,000",yeswecamp,yeswecamp,2.00E+04,5.00E+04,20.0K,50.0K
Corpse Party: Book of Shadows,2018-10-29,14.99,"20,000 .. 50,000","MAGES. Inc., 5pb.","XSEED Games, Marvelous USA, Inc.",2.00E+04,5.00E+04,20.0K,50.0K
[Chilla's Art] Missing Children | 行方不明,2020-06-12,2.99,"20,000 .. 50,000",Chilla's Art,Chilla's Art,2.00E+04,5.00E+04,20.0K,50.0K
Beyond Contact,2023-04-04,19.99,"20,000 .. 50,000",Playcorp Studios,Deep Silver,2.00E+04,5.00E+04,20.0K,50.0K
Rise of the Third Power,2022-02-10,19.99,"20,000 .. 50,000",Stegosoft Games,DANGEN Entertainment,2.00E+04,5.00E+04,20.0K,50.0K
Rune Teller,2023-02-09,19.99,"20,000 .. 50,000",CODELIFE Studio,CODELIFE Studio,2.00E+04,5.00E+04,20.0K,50.0K
Tsugunohi,2021-08-12,9.99,"20,000 .. 50,000","Vaka Game Magazine, ImCyan",Vaka Game Magazine,2.00E+04,5.00E+04,20.0K,50.0K
Fleeting Iris,2021-04-23,19.99,"20,000 .. 50,000",Heaven Studios,Kagura Games,2.00E+04,5.00E+04,20.0K,50.0K
Project LUX,2018-02-02,24.99,"20,000 .. 50,000",Spicy Tails,Sekai Project,2.00E+04,5.00E+04,20.0K,50.0K
Cosmodread,2021-03-25,14.99,"20,000 .. 50,000",White Door Games,White Door Games,2.00E+04,5.00E+04,20.0K,50.0K
Emily Wants to Play Too,2017-12-13,7.99,"20,000 .. 50,000",Shawn Hitchcock,Hitchcock Games,2.00E+04,5.00E+04,20.0K,50.0K
Gabe Newell Simulator,2015-10-13,2.99,"20,000 .. 50,000",Antonio Renna,Antonio Renna,2.00E+04,5.00E+04,20.0K,50.0K
The Bad Kids,2023-01-17,7.99,"20,000 .. 50,000",Aluba Studio,LightOn Game,2.00E+04,5.00E+04,20.0K,50.0K
The Consuming Shadow,2015-11-20,9.99,"20,000 .. 50,000",Ben 'Yahtzee' Croshaw,Ben 'Yahtzee' Croshaw,2.00E+04,5.00E+04,20.0K,50.0K
Muffin Knight,2014-05-01,4.99,"20,000 .. 50,000",Angry Mob Games,Angry Mob Games,2.00E+04,5.00E+04,20.0K,50.0K
Gravewood High,2021-10-20,0.0,"20,000 .. 50,000",HeroCraft PC,HeroCraft PC,2.00E+04,5.00E+04,20.0K,50.0K
Legal Dungeon,2019-05-06,6.99,"20,000 .. 50,000",Somi,Somi,2.00E+04,5.00E+04,20.0K,50.0K
Wulin Chess,2021-11-09,11.99,"20,000 .. 50,000",LameCat Studio,East2West Games,2.00E+04,5.00E+04,20.0K,50.0K
Gordian Rooms 1: A curious heritage,2020-09-22,5.99,"20,000 .. 50,000",Crimsonite Games,Crimsonite Games,2.00E+04,5.00E+04,20.0K,50.0K
Time Mysteries 3: The Final Enigma,2013-01-13,9.99,"20,000 .. 50,000",Artifex Mundi,Artifex Mundi,2.00E+04,5.00E+04,20.0K,50.0K
Island 359,2018-02-26,14.99,"20,000 .. 50,000","CloudGate Studio, Inc.","CloudGate Studio, Inc.",2.00E+04,5.00E+04,20.0K,50.0K
Abasralsa,2018-01-12,0.99,"20,000 .. 50,000",Green-eyed Taxi,Narko Games,2.00E+04,5.00E+04,20.0K,50.0K
Project 5: Sightseer,2019-08-16,0.0,"20,000 .. 50,000",Tasharen Entertainment Inc.,Tasharen Entertainment Inc.,2.00E+04,5.00E+04,20.0K,50.0K
TAISHO x ALICE episode 2,2020-09-17,16.99,"20,000 .. 50,000",Primula,pencil,2.00E+04,5.00E+04,20.0K,50.0K
TASOMACHI: Behind the Twilight,2021-04-13,19.99,"20,000 .. 50,000",Orbital Express,PLAYISM,2.00E+04,5.00E+04,20.0K,50.0K
Sea of Craft,2023-03-09,14.99,"20,000 .. 50,000",Wizard Games,Wizard Games,2.00E+04,5.00E+04,20.0K,50.0K
Spirits of Xanadu,2015-03-26,4.99,"20,000 .. 50,000","Good Morning, Commander",Nightdive Studios,2.00E+04,5.00E+04,20.0K,50.0K
DERE EVIL EXE,2018-07-03,2.99,"20,000 .. 50,000",Darius Immanuel D. Guerrero,AppSir Games,2.00E+04,5.00E+04,20.0K,50.0K
时之回廊/Corridor of time,2019-08-02,10.99,"20,000 .. 50,000",铸城工作室,英雄互娱,2.00E+04,5.00E+04,20.0K,50.0K
Cabin Fever,2021-07-12,9.99,"20,000 .. 50,000",Steamy Buns Games,Sad Panda Studios,2.00E+04,5.00E+04,20.0K,50.0K
Braveland Wizard,2014-12-04,2.49,"20,000 .. 50,000",Tortuga Team,Tortuga Team,2.00E+04,5.00E+04,20.0K,50.0K
Creature Creator,2022-12-23,0.99,"20,000 .. 50,000",Daniel Lochner,Daniel Lochner,2.00E+04,5.00E+04,20.0K,50.0K
Son of a Witch,2018-05-16,19.99,"20,000 .. 50,000",Bigosaur,Bigosaur,2.00E+04,5.00E+04,20.0K,50.0K
角斗士学院（Gladiator School）,2022-02-28,5.99,"20,000 .. 50,000","Together  Game, project bamboo",Together  Game,2.00E+04,5.00E+04,20.0K,50.0K
Dodgeball Academia,2021-08-05,24.99,"20,000 .. 50,000",Pocket Trap,Humble Games,2.00E+04,5.00E+04,20.0K,50.0K
The Long Reach,2018-03-14,14.99,"20,000 .. 50,000",Painted Black Games,Merge Games,2.00E+04,5.00E+04,20.0K,50.0K
Out of Ore,2022-10-31,16.99,"20,000 .. 50,000",North Modding Company AB,North Modding Company AB,2.00E+04,5.00E+04,20.0K,50.0K
第五件遗留物,2021-02-08,4.99,"20,000 .. 50,000","狼烟游戏studio, 雪糕棒","NiceBoat, 狼烟游戏studio",2.00E+04,5.00E+04,20.0K,50.0K
Size Matters,2021-03-12,9.99,"20,000 .. 50,000",Mazen Games,GrabTheGames,2.00E+04,5.00E+04,20.0K,50.0K
恒水中学连环虐杀 / The untold story of hengshui school,2018-05-02,3.99,"20,000 .. 50,000",橙光游戏,橙光游戏,2.00E+04,5.00E+04,20.0K,50.0K
How To Date A Magical Girl!,2019-01-31,8.99,"20,000 .. 50,000",Cafe Shiba,RIVER CROW STUDIO,2.00E+04,5.00E+04,20.0K,50.0K
The Oregon Trail,2022-11-14,29.99,"20,000 .. 50,000",Gameloft,Gameloft,2.00E+04,5.00E+04,20.0K,50.0K
Seed of Evil,2018-11-01,12.99,"20,000 .. 50,000",Hasoyua,Kagura Games,2.00E+04,5.00E+04,20.0K,50.0K
BLOCK WARRIORS: Classic Edition,2017-09-05,0.99,"20,000 .. 50,000",Cyber Gaming,Voltornas Games,2.00E+04,5.00E+04,20.0K,50.0K
武林志2 (Wushu Chronicles 2),2021-08-12,19.99,"20,000 .. 50,000",JiangHu Studio,Snail Games,2.00E+04,5.00E+04,20.0K,50.0K
Junk Jack,2016-11-30,14.99,"20,000 .. 50,000",Pixbits,Pixbits,2.00E+04,5.00E+04,20.0K,50.0K
Super Chibi Knight,2015-06-24,4.99,"20,000 .. 50,000",PestoForce,"Armor Games Studios, PestoForce",2.00E+04,5.00E+04,20.0K,50.0K
Hide & Hold Out - H2o,2016-04-09,17.99,"20,000 .. 50,000",Red Abyss Software,Red Abyss Software,2.00E+04,5.00E+04,20.0K,50.0K
雪之本境S Conspiracy Field: Snow Trap,2022-04-29,6.99,"20,000 .. 50,000",SP-time,SP-time,2.00E+04,5.00E+04,20.0K,50.0K
Who Pressed Mute on Uncle Marcus?,2022-03-18,12.99,"20,000 .. 50,000","Wales Interactive, Good Gate Media",Wales Interactive,2.00E+04,5.00E+04,20.0K,50.0K
Ghost of Dragon,2022-10-26,19.99,"20,000 .. 50,000",Meta Interaction,Meta Interaction,2.00E+04,5.00E+04,20.0K,50.0K
Toki,2019-06-07,19.99,"20,000 .. 50,000",Microids,Microids,2.00E+04,5.00E+04,20.0K,50.0K
KeepUp Survival,2021-02-26,11.99,"20,000 .. 50,000",Witte´s Studio,Witte´s Studio,2.00E+04,5.00E+04,20.0K,50.0K
Seduce Me 2: The Demon War,2016-05-20,9.99,"20,000 .. 50,000",Michaela Laws,Michaela Laws,2.00E+04,5.00E+04,20.0K,50.0K
Sunday Gold,2022-10-13,21.99,"20,000 .. 50,000",BKOM Studios,Team17,2.00E+04,5.00E+04,20.0K,50.0K
Disney's Chicken Little,2005-10-20,9.99,"20,000 .. 50,000",Avalanche Software,Disney,2.00E+04,5.00E+04,20.0K,50.0K
Dread X Collection 2,2020-08-21,9.99,"20,000 .. 50,000","DreadXP, David Szymanski, Torple Dook, Lovely Hellplace, Scythe Dev Team, Secret Cow Level, panstasz, Mahelyk, Daniel Mullins Games, Wither Studios, Akabaka, Vidas Salavejus, Wayward Preacher, John Szymanski, Bathysfear Labs",DreadXP,2.00E+04,5.00E+04,20.0K,50.0K
3dSen PC,2020-06-19,9.99,"20,000 .. 50,000",Geod Studio,Geod Studio,2.00E+04,5.00E+04,20.0K,50.0K
Young Souls,2022-03-10,24.99,"20,000 .. 50,000",1P2P,The Arcade Crew,2.00E+04,5.00E+04,20.0K,50.0K
The Men of Yoshiwara: Kikuya,2015-10-15,29.99,"20,000 .. 50,000",Dogenzaka Lab,Dogenzaka Lab,2.00E+04,5.00E+04,20.0K,50.0K
Sky Break,2016-10-21,,"20,000 .. 50,000",Farsky Interactive,Farsky Interactive,2.00E+04,5.00E+04,20.0K,50.0K
Project MIKHAIL: A Muv-Luv War Story,2021-11-01,19.99,"20,000 .. 50,000","aNCHOR Inc., fuzz, Inc.",aNCHOR Inc.,2.00E+04,5.00E+04,20.0K,50.0K
Clea,2019-07-10,13.99,"20,000 .. 50,000",InvertMouse,InvertMouse,2.00E+04,5.00E+04,20.0K,50.0K
Sanator: Scarlet Scarf,2019-06-06,2.99,"20,000 .. 50,000",Ignis Sanat,Ignis Sanat,2.00E+04,5.00E+04,20.0K,50.0K
The Beasts Of 9500,2020-05-29,9.99,"20,000 .. 50,000",Dragons,Dragons,2.00E+04,5.00E+04,20.0K,50.0K
Freedom Fall,2014-01-10,9.99,"20,000 .. 50,000",Stirfire Studios,Stirfire Studios,2.00E+04,5.00E+04,20.0K,50.0K
Victory At Sea Pacific,2018-09-14,9.99,"20,000 .. 50,000",Evil Twin Artworks,Evil Twin Artworks,2.00E+04,5.00E+04,20.0K,50.0K
吞食天地2022,2022-09-30,19.99,"20,000 .. 50,000",FC Maker,FC Maker,2.00E+04,5.00E+04,20.0K,50.0K
Pixel Dungeon,2015-05-29,4.99,"20,000 .. 50,000",Retronic Games,Retronic Games,2.00E+04,5.00E+04,20.0K,50.0K
Rhythm Fighter,2020-05-27,14.99,"20,000 .. 50,000",echo games,Coconut Island Games,2.00E+04,5.00E+04,20.0K,50.0K
Words for Evil,2014-08-12,2.99,"20,000 .. 50,000",Dylan Loney,Dylan Loney,2.00E+04,5.00E+04,20.0K,50.0K
Black Sheep,2022-12-15,11.99,"20,000 .. 50,000",完蛋了的国王,Gamera Games,2.00E+04,5.00E+04,20.0K,50.0K
The Price of Freedom,2016-12-21,1.99,"20,000 .. 50,000",Construct Studio,Construct Studio Inc.,2.00E+04,5.00E+04,20.0K,50.0K
King of Dragon Pass,2015-07-28,11.99,"20,000 .. 50,000",A Sharp,HeroCraft PC,2.00E+04,5.00E+04,20.0K,50.0K
Astrox: Hostile Space Excavation,2015-12-01,9.99,"20,000 .. 50,000",Jace Masula,Jace Masula,2.00E+04,5.00E+04,20.0K,50.0K
Scavenger SV-4,2018-01-31,14.99,"20,000 .. 50,000",Deric Ruhl,HoroArch,2.00E+04,5.00E+04,20.0K,50.0K
Dragon's Wake,2015-12-10,3.99,"20,000 .. 50,000",Brainbox Software,Brainbox Software,2.00E+04,5.00E+04,20.0K,50.0K
Sniper Elite VR,2021-07-08,29.99,"20,000 .. 50,000","Just Add Water (Developments), Ltd.",Rebellion,2.00E+04,5.00E+04,20.0K,50.0K
Mini Ghost,2017-04-28,1.99,"20,000 .. 50,000",@unepic_fran,@unepic_fran,2.00E+04,5.00E+04,20.0K,50.0K
Escape From School,2021-09-07,0.0,"20,000 .. 50,000",Tudor Sandru,Tudor Sandru,2.00E+04,5.00E+04,20.0K,50.0K
Shanghai Office Simulator,2020-10-26,7.14,"20,000 .. 50,000",机迷工作室,Logoi Games,2.00E+04,5.00E+04,20.0K,50.0K
Airtight City 密闭之城1.0,2021-07-08,1.99,"20,000 .. 50,000",豆丁儿独立游戏工作室,Little Bean Games,2.00E+04,5.00E+04,20.0K,50.0K
BOOBS SAGA: Prepare To Hentai Edition,2020-05-22,0.53,"20,000 .. 50,000",Boobs Dev,Boobs Dev,2.00E+04,5.00E+04,20.0K,50.0K
Why Am I Dead At Sea,2015-05-11,4.99,"20,000 .. 50,000",Peltast Software,Peltast Software,2.00E+04,5.00E+04,20.0K,50.0K
BUSTAFELLOWS,2021-07-30,39.99,"20,000 .. 50,000",NIPPON CULTURAL BROADCASTING EXTEND INC.,PQube,2.00E+04,5.00E+04,20.0K,50.0K
Cows VS Vikings,2018-12-06,8.99,"20,000 .. 50,000",Redox Entertainment Inc,Redox Entertainment Inc,2.00E+04,5.00E+04,20.0K,50.0K
Bloodshore,2021-11-03,14.99,"20,000 .. 50,000","Wales Interactive, Good Gate Media, Wayout Pictures, Posterity Entertainment",Wales Interactive,2.00E+04,5.00E+04,20.0K,50.0K
Hold Your Own,2017-12-01,14.99,"20,000 .. 50,000",DistrictWare inc.,DistrictWare inc.,2.00E+04,5.00E+04,20.0K,50.0K
Sutekina kanojo no tsukurikata,2021-04-23,9.99,"20,000 .. 50,000",Sushi_soft,Sushi_soft,2.00E+04,5.00E+04,20.0K,50.0K
King of Seas,2021-05-25,24.99,"20,000 .. 50,000",3DClouds,Team17,2.00E+04,5.00E+04,20.0K,50.0K
Expand,2015-09-30,5.99,"20,000 .. 50,000","Chris Johnson, Chris Larkin","Chris Johnson, Chris Larkin",2.00E+04,5.00E+04,20.0K,50.0K
Identity,2018-11-30,29.99,"20,000 .. 50,000",Asylum Entertainment Inc.,Asylum Entertainment Inc.,2.00E+04,5.00E+04,20.0K,50.0K
ANIME WAR — Modern Campaign,2020-05-28,0.99,"20,000 .. 50,000",Konnichiwa Games,Konnichiwa Games,2.00E+04,5.00E+04,20.0K,50.0K
Black & White,2023-03-16,14.99,"20,000 .. 50,000",零创游戏,方块游戏(CubeGame),2.00E+04,5.00E+04,20.0K,50.0K
Ballex,2019-08-13,3.19,"20,000 .. 50,000",Mushreb Games,Mushreb Games,2.00E+04,5.00E+04,20.0K,50.0K
Natsu no Iro no Nostalgia,2019-12-06,29.99,"20,000 .. 50,000",MOONSTONE,HIKARI FIELD,2.00E+04,5.00E+04,20.0K,50.0K
Don't Be Afraid,2020-12-17,9.99,"20,000 .. 50,000","Hydra Games S.A., Limo Games, Broken Arrow Games",Hydra Games S.A.,2.00E+04,5.00E+04,20.0K,50.0K
Eternal Radiance,2020-12-15,19.99,"20,000 .. 50,000",Visualnoveler,Visualnoveler,2.00E+04,5.00E+04,20.0K,50.0K
Dead In Bermuda,2015-08-27,14.99,"20,000 .. 50,000",Ishtar Games,Dear Villagers,2.00E+04,5.00E+04,20.0K,50.0K
MEANDERS,2018-02-07,2.99,"20,000 .. 50,000","ATOMIC BREATH, FraZack","ATOMIC BREATH, FraZack",2.00E+04,5.00E+04,20.0K,50.0K
Dragon Star Varnir,2019-10-08,39.99,"20,000 .. 50,000","Idea Factory, Compile Heart",Idea Factory International,2.00E+04,5.00E+04,20.0K,50.0K
Last Wood,2019-08-23,11.99,"20,000 .. 50,000",JustUsGameLab,"JustUsGameLab, Gamera Games",2.00E+04,5.00E+04,20.0K,50.0K
Ragnorium,2022-04-25,24.99,"20,000 .. 50,000",Vitali Kirpu,Devolver Digital,2.00E+04,5.00E+04,20.0K,50.0K
9th Dawn III,2020-10-05,15.99,"20,000 .. 50,000",Valorware,Valorware,2.00E+04,5.00E+04,20.0K,50.0K
Cobra Kai: The Karate Kid Saga Continues,2021-01-05,4.99,"20,000 .. 50,000",Flux Games,GameMill Entertainment,2.00E+04,5.00E+04,20.0K,50.0K
The Quest,2016-02-19,9.99,"20,000 .. 50,000",Redshift,Redshift,2.00E+04,5.00E+04,20.0K,50.0K
